;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
200;8;34957,54;10197,11;12337,38;6734,89;64226,92;34927,65;10078,5;12564,64;6674,87;64245,66;34777,22;10033,7;12738,07;6664,81;64213,8;35683,24;12384,91;12967,19;6870,93;67906,27;37697,11;11450,53;13220,59;7291,19;69659,42;7,27;10,95;6,68;7,63;7,8;7,35;11,98;4,96;8,45;7,77;7,75;12,37;3,65;8,59;7,82;5,34;8,16;1,92;5,76;2,52;-2739,57;-1253,42;-883,21;-556,3;-5432,5;-2769,46;-1372,03;-655,95;-616,32;-5413,76;-2919,89;-1416,83;-482,52;-626,38;-5445,62;-2013,87;934,38;-253,4;-420,26;-1753,15
201;9;34772,99;10117,93;12291,77;6664,02;63846,71;34813,48;10032,75;12502,87;6633,79;63982,89;34690,36;9994,41;12679,8;6603,86;63968,43;35769,94;12374,28;12818,79;6816,58;67779,59;37451,3;11395,89;13195,31;7210,33;69252,83;7,15;11,21;6,85;7,58;7,81;7,04;11,96;5,25;8,0;7,61;7,37;12,3;3,91;8,41;7,63;4,49;8,59;2,85;5,46;2,13;-2678,31;-1277,96;-903,54;-546,31;-5406,12;-2637,82;-1363,14;-692,44;-576,54;-5269,94;-2760,94;-1401,48;-515,51;-606,47;-5284,4;-1681,36;978,39;-376,52;-393,75;-1473,24
202;10;34678,7;10070,06;12203,68;6608,37;63560,81;34742,01;10022,87;12381,17;6609,11;63755,16;34638,64;9989,24;12539,91;6552,02;63719,81;35798,44;12346,46;12703,57;6738,16;67586,63;37248,64;11340,06;13069,07;7157,4;68815,18;6,9;11,2;6,62;7,67;7,64;6,73;11,62;5,26;7,66;7,35;7,01;11,91;4,05;8,46;7,4;3,89;8,87;2,8;5,86;1,79;-2569,94;-1270,0;-865,39;-549,03;-5254,37;-2506,63;-1317,19;-687,9;-548,29;-5060,02;-2610,0;-1350,82;-529,16;-605,38;-5095,37;-1450,2;1006,4;-365,5;-419,24;-1228,55
203;11;34641,01;10048,95;11985,5;6576,13;63251,59;34583,21;10024,91;12103,67;6585,62;63297,41;34495,41;9991,94;12230,26;6510,77;63228,38;35591,13;12418,17;12315,26;6701,58;67026,14;36976,3;11210,92;12719,65;7145,62;68052,49;6,32;10,36;5,77;7,97;7,05;6,47;10,58;4,84;7,84;6,99;6,71;10,87;3,85;8,88;7,09;3,75;10,77;3,18;6,21;1,51;-2335,29;-1161,97;-734,15;-569,49;-4800,9;-2393,09;-1186,01;-615,98;-560,0;-4755,08;-2480,89;-1218,98;-489,39;-634,85;-4824,11;-1385,17;1207,25;-404,39;-444,04;-1026,35
204;12;34563,58;10029,89;11670,15;6520,91;62784,53;34351,84;10006,85;11746,08;6522,15;62626,92;34299,23;9975,45;11838,52;6444,67;62557,87;35529,05;12437,46;11850,09;6576,85;66393,45;36685,59;11112,01;12292,35;7067,89;67157,84;5,78;9,74;5,06;7,74;6,51;6,36;9,95;4,44;7,72;6,75;6,5;10,23;3,69;8,82;6,85;3,15;11,93;3,6;6,95;1,14;-2122,01;-1082,12;-622,2;-546,98;-4373,31;-2333,75;-1105,16;-546,27;-545,74;-4530,92;-2386,36;-1136,56;-453,83;-623,22;-4599,97;-1156,54;1325,45;-442,26;-491,04;-764,39
205;13;34405,94;10005,86;11336,8;6403,53;62152,13;34153,11;9973,94;11424,65;6392,43;61944,13;34171,47;9943,36;11488,78;6324,95;61928,56;36471,83;12554,96;11600,11;6462,86;67089,76;36485,4;11164,17;11973,0;6841,91;66464,48;5,7;10,38;5,31;6,41;6,49;6,39;10,66;4,58;6,57;6,8;6,34;10,94;4,04;7,56;6,82;0,04;12,46;3,11;5,54;0,94;-2079,46;-1158,31;-636,2;-438,38;-4312,35;-2332,29;-1190,23;-548,35;-449,48;-4520,35;-2313,93;-1220,81;-484,22;-516,96;-4535,92;-13,57;1390,79;-372,89;-379,05;625,28
206;14;34413,71;10060,81;11128,98;6268,3;61871,8;34309,23;10088,68;11246,25;6255,64;61899,8;34399,46;10022,81;11274,96;6186,39;61883,62;36299,1;12533,41;11485,19;6354,73;66672,43;36550,79;11381,69;11841,99;6604,91;66379,38;5,85;11,61;6,02;5,1;6,79;6,13;11,36;5,03;5,29;6,75;5,89;11,94;4,79;6,34;6,77;0,69;10,12;3,01;3,79;0,44;-2137,08;-1320,88;-713,01;-336,61;-4507,58;-2241,56;-1293,01;-595,74;-349,27;-4479,58;-2151,33;-1358,88;-567,03;-418,52;-4495,76;-251,69;1151,72;-356,8;-250,18;293,05
207;15;34826,68;10271,29;11160,39;6172,18;62430,54;35060,68;10477,69;11277,2;6177,75;62993,32;35184,71;10319,78;11251,94;6074,73;62831,16;37513,71;12833,29;11581,0;6183,26;68111,26;37014,36;11731,67;11926,43;6506,04;67178,5;5,91;12,45;6,42;5,13;7,07;5,28;10,69;5,44;5,05;6,23;4,94;12,03;5,66;6,63;6,47;1,35;9,39;2,9;4,96;1,39;-2187,68;-1460,38;-766,04;-333,86;-4747,96;-1953,68;-1253,98;-649,23;-328,29;-4185,18;-1829,65;-1411,89;-674,49;-431,31;-4347,34;499,35;1101,62;-345,43;-322,78;932,76
208;16;35575,04;10593,33;11361,12;6139,24;63668,73;36104,15;10966,7;11431,09;6166,38;64668,32;36219,73;10732,04;11348,58;6015,94;64316,29;38633,12;13180,03;11958,18;6289,73;70061,06;37772,49;12098,99;12145,88;6522,6;68539,96;5,82;12,44;6,46;5,88;7,11;4,42;9,36;5,89;5,46;5,65;4,11;11,3;6,56;7,77;6,16;2,28;8,93;1,55;3,57;2,22;-2197,45;-1505,66;-784,76;-383,36;-4871,23;-1668,34;-1132,29;-714,8;-356,22;-3871,64;-1552,76;-1366,95;-797,31;-506,66;-4223,67;860,63;1081,04;-187,7;-232,87;1521,1
209;17;36509,38;10953,27;11622,94;6174,83;65260,42;37080,07;11355,24;11598,99;6208,21;66242,51;37153,55;11120,88;11470,16;6019,87;65764,46;39527,65;13540,85;12232,18;6390,4;71691,08;38669,09;12381,85;12401,09;6594,3;70046,33;5,59;11,54;6,27;6,36;6,83;4,11;8,29;6,47;5,85;5,43;3,92;10,18;7,51;8,71;6,11;2,22;9,36;1,36;3,09;2,35;-2159,71;-1428,58;-778,15;-419,47;-4785,91;-1589,02;-1026,61;-802,1;-386,09;-3803,82;-1515,54;-1260,97;-930,93;-574,43;-4281,87;858,56;1159,0;-168,91;-203,9;1644,75
210;18;37471,34;11279,13;11867,87;6242,34;66860,68;37947,8;11638,75;11734,55;6264,73;67585,83;37970,61;11409,66;11553,66;6051,42;66985,35;40458,77;13628,1;12210,15;6460,26;72757,28;39574,12;12614,1;12625,07;6682,25;71495,54;5,31;10,58;6,0;6,58;6,48;4,11;7,73;7,05;6,25;5,47;4,05;9,55;8,49;9,44;6,31;2,24;8,04;3,29;3,32;1,76;-2102,78;-1334,97;-757,2;-439,91;-4634,86;-1626,32;-975,35;-890,52;-417,52;-3909,71;-1603,51;-1204,44;-1071,41;-630,83;-4510,19;884,65;1014,0;-414,92;-221,99;1261,74
211;19;38325,31;11521,85;12046,97;6304,83;68198,96;38731,18;11861,49;11818,25;6301,55;68712,47;38711,28;11568,83;11564,23;6074,32;67918,66;40898,52;13480,5;12348,19;6580,97;73308,18;40399,35;12847,49;12783,99;6757,56;72788,4;5,13;10,32;5,77;6,7;6,31;4,13;7,67;7,55;6,75;5,6;4,18;9,95;9,54;10,11;6,69;1,24;4,93;3,41;2,61;0,71;-2074,04;-1325,64;-737,02;-452,73;-4589,44;-1668,17;-986,0;-965,74;-456,01;-4075,93;-1688,07;-1278,66;-1219,76;-683,24;-4869,74;499,17;633,01;-435,8;-176,59;519,78
212;20;39035,62;11722,34;12197,08;6366,07;69321,11;39393,16;12066,93;11875,31;6326,1;69661,5;39304,52;11695,02;11548,05;6092,39;68639,98;41337,18;13562,77;12517,21;6640,38;74057,54;41197,62;13069,78;12944,18;6809,92;74021,5;5,25;10,31;5,77;6,52;6,35;4,38;7,67;8,26;7,1;5,89;4,6;10,52;10,79;10,54;7,27;0,34;3,77;3,3;2,49;0,05;-2162,0;-1347,44;-747,1;-443,85;-4700,39;-1804,46;-1002,85;-1068,87;-483,82;-4360,0;-1893,1;-1374,76;-1396,13;-717,53;-5381,52;139,56;492,99;-426,97;-169,54;36,04
213;21;39597,48;11929,61;12357,12;6432,82;70317,03;39890,89;12287,95;11937,5;6351,51;70467,85;39682,84;11881,61;11556,78;6115,11;69236,34;41757,41;13737,01;12712,73;6583,95;74791,1;42023,27;13268,68;13162,29;6835,71;75289,94;5,77;10,09;6,12;5,89;6,61;5,07;7,39;9,31;7,08;6,4;5,57;10,45;12,2;10,54;8,04;0,63;3,53;3,42;3,68;0,66;-2425,79;-1339,07;-805,17;-402,89;-4972,91;-2132,38;-980,73;-1224,79;-484,2;-4822,09;-2340,43;-1387,07;-1605,51;-720,6;-6053,6;-265,86;468,33;-449,56;-251,76;-498,84
214;22;40029,64;12135,16;12488,55;6483,34;71136,69;40219,3;12515,55;12018,06;6371,83;71124,74;39904,38;12082,57;11583,18;6134,38;69704,51;42115,44;14097,34;12929,33;6685,31;75827,42;42795,69;13495,81;13356,03;6839,46;76486,99;6,46;10,08;6,5;5,21;7,0;6,02;7,26;10,02;6,84;7,01;6,76;10,47;13,27;10,31;8,87;1,59;4,46;3,19;2,25;0,86;-2766,05;-1360,65;-867,48;-356,12;-5350,3;-2576,39;-980,26;-1337,97;-467,63;-5362,25;-2891,31;-1413,24;-1772,85;-705,08;-6782,48;-680,25;601,53;-426,7;-154,15;-659,57
215;23;40343,79;12300,89;12547,38;6496,88;71688,94;40398,83;12712,68;12111,99;6377,6;71601,1;40045,05;12215,26;11605,71;6138,79;70004,81;41851,61;14435,95;12971,68;6659,96;75919,2;43415,13;13782,37;13435,05;6825,52;77458,07;7,07;10,75;6,61;4,81;7,45;6,95;7,76;9,85;6,56;7,56;7,76;11,37;13,62;10,06;9,62;3,6;4,74;3,45;2,43;1,99;-3071,34;-1481,48;-887,67;-328,64;-5769,13;-3016,3;-1069,69;-1323,06;-447,92;-5856,97;-3370,08;-1567,11;-1829,34;-686,73;-7453,26;-1563,52;653,58;-463,37;-165,56;-1538,87
216;24;40499,73;12327,86;12545,18;6485,26;71858,03;40514,14;12771,84;12159,88;6364,53;71810,39;40126,06;12189,93;11604,59;6121,37;70041,95;42001,64;14387,3;12949,2;6729,12;76067,26;43840,35;14013,94;13415,46;6789,4;78059,14;7,62;12,03;6,49;4,48;7,94;7,59;8,86;9,36;6,26;8,01;8,47;13,02;13,5;9,84;10,27;4,19;2,66;3,48;0,89;2,55;-3340,62;-1686,08;-870,28;-304,14;-6201,11;-3326,21;-1242,1;-1255,58;-424,87;-6248,75;-3714,29;-1824,01;-1810,87;-668,03;-8017,19;-1838,71;373,36;-466,26;-60,28;-1991,88
217;25;40486,01;12163,7;12511,93;6468,47;71630,11;40646,13;12637,4;12120,23;6335,45;71739,21;40164,39;11980,29;11576,22;6082,73;69803,63;42149,59;14247,33;12787,91;6583,0;75767,83;44053,49;14095,24;13341,56;6732,91;78223,2;8,1;13,7;6,22;3,93;8,43;7,73;10,34;9,15;5,9;8,29;8,83;15,0;13,23;9,66;10,76;4,32;1,08;4,15;2,23;3,14;-3567,48;-1931,54;-829,63;-264,44;-6593,09;-3407,36;-1457,84;-1221,33;-397,46;-6483,99;-3889,1;-2114,95;-1765,34;-650,18;-8419,57;-1903,9;152,09;-553,65;-149,91;-2455,37
218;26;40458,02;12003,0;12495,53;6466,66;71423,21;40796,4;12531,84;12077,63;6316,71;71722,58;40214,76;11821,15;11579,82;6049,56;69665,29;41800,81;14130,18;12625,44;6591,4;75147,83;44071,88;14153,07;13263,85;6692,08;78180,87;8,2;15,19;5,79;3,37;8,64;7,43;11,45;8,94;5,61;8,26;8,75;16,48;12,7;9,6;10,89;5,15;0,16;4,81;1,5;3,88;-3613,86;-2150,07;-768,32;-225,42;-6757,66;-3275,48;-1621,23;-1186,22;-375,37;-6458,29;-3857,12;-2331,92;-1684,03;-642,52;-8515,58;-2271,07;-22,89;-638,41;-100,68;-3033,04
219;27;40553,46;12029,07;12533,24;6495,49;71611,26;40940,44;12661,27;12116,07;6333,3;72051,08;40320,53;11926,97;11664,77;6048,32;69960,59;42303,25;14142,74;12703,32;6654,65;75803,96;43931,55;14315,04;13220,98;6702,12;78169,69;7,69;15,97;5,2;3,08;8,39;6,81;11,55;8,36;5,5;7,83;8,22;16,68;11,77;9,76;10,5;3,71;1,2;3,92;0,71;3,03;-3378,09;-2285,97;-687,74;-206,63;-6558,43;-2991,11;-1653,77;-1104,91;-368,82;-6118,61;-3611,02;-2388,07;-1556,21;-653,8;-8209,1;-1628,3;-172,3;-517,66;-47,47;-2365,73
220;28;40672,36;12133,0;12601,9;6552,56;71959,82;41028,64;12888,23;12190,99;6381,24;72489,1;40441,84;12169,88;11778,29;6078,58;70468,59;42212,98;14317,87;12950,55;6725,27;76206,67;43708,1;14489,89;13198,24;6761,01;78157,23;6,95;16,27;4,52;3,08;7,93;6,13;11,05;7,63;5,62;7,25;7,47;16,01;10,76;10,09;9,84;3,42;1,19;1,88;0,53;2,5;-3035,74;-2356,89;-596,34;-208,45;-6197,41;-2679,46;-1601,66;-1007,25;-379,77;-5668,13;-3266,26;-2320,01;-1419,95;-682,43;-7688,64;-1495,12;-172,02;-247,69;-35,74;-1950,56
221;29;40698,19;12173,41;12668,7;6626,98;72167,28;41030,85;13033,34;12240,77;6446,88;72751,84;40535,25;12371,19;11860,3;6131,36;70898,1;41840,87;14113,16;12843,75;6819,13;75616,91;43488,56;14564,55;13173,1;6851,01;78077,22;6,42;16,42;3,83;3,27;7,57;5,65;10,51;7,08;5,9;6,82;6,79;15,06;9,97;10,5;9,19;3,79;3,1;2,5;0,47;3,15;-2790,37;-2391,14;-504,4;-224,03;-5909,94;-2457,71;-1531,21;-932,33;-404,13;-5325,38;-2953,31;-2193,36;-1312,8;-719,65;-7179,12;-1647,69;-451,39;-329,35;-31,88;-2460,31
222;30;40685,69;12171,32;12722,91;6691,83;72271,75;41019,77;13093,07;12264,24;6506,95;72884,03;40626,17;12491,22;11923,59;6190,45;71231,43;41799,11;13967,04;12869,81;6797,86;75433,82;43365,97;14557,72;13145,26;6928,94;77997,89;6,18;16,39;3,21;3,42;7,34;5,41;10,06;6,7;6,09;6,56;6,32;14,2;9,29;10,66;8,68;3,61;4,06;2,1;1,89;3,29;-2680,28;-2386,4;-422,35;-237,11;-5726,14;-2346,2;-1464,65;-881,02;-421,99;-5113,86;-2739,8;-2066,5;-1221,67;-738,49;-6766,46;-1566,86;-590,68;-275,45;-131,08;-2564,07
223;31;40716,3;12177,6;12754,93;6722,24;72371,07;41075,42;13110,56;12273,2;6540,64;72999,82;40746,68;12541,28;11989,37;6237,93;71515,26;41622,4;13951,76;12827,28;6692,24;75093,68;43396,74;14508,28;13123,56;6955,21;77983,79;6,18;16,06;2,81;3,35;7,2;5,35;9,63;6,48;5,96;6,39;6,11;13,56;8,64;10,31;8,29;4,09;3,84;2,26;3,78;3,71;-2680,44;-2330,68;-368,63;-232,97;-5612,72;-2321,32;-1397,72;-850,36;-414,57;-4983,97;-2650,06;-1967,0;-1134,19;-717,28;-6468,53;-1774,34;-556,52;-296,28;-262,97;-2890,11
224;32;40806,88;12200,17;12737,66;6717,52;72462,23;41204,09;13139,68;12270,92;6546,72;73161,41;40886,48;12597,64;12039,73;6256,42;71780,27;41490,54;14005,64;12738,54;6693,84;74928,56;43484,7;14404,19;13131,32;6929,96;77950,17;6,16;15,3;3,0;3,07;7,04;5,24;8,78;6,55;5,53;6,14;5,98;12,54;8,31;9,72;7,92;4,59;2,77;2,99;3,41;3,88;-2677,82;-2204,02;-393,66;-212,44;-5487,94;-2280,61;-1264,51;-860,4;-383,24;-4788,76;-2598,22;-1806,55;-1091,59;-673,54;-6169,9;-1994,16;-398,55;-392,78;-236,12;-3021,61
225;33;40941,71;12233,29;12652,49;6684,07;72511,56;41382,71;13219,46;12254,34;6528,74;73385,25;41027,91;12722,52;12054,35;6235,18;72039,96;41549,43;13908,69;12704,19;6683,79;74846,1;43533,0;14251,18;13167,19;6864,79;77816,17;5,95;14,16;3,91;2,63;6,82;4,94;7,24;6,93;4,9;5,69;5,75;10,73;8,45;9,17;7,42;4,56;2,4;3,52;2,64;3,82;-2591,29;-2017,89;-514,7;-180,72;-5304,61;-2150,29;-1031,72;-912,85;-336,05;-4430,92;-2505,09;-1528,66;-1112,84;-629,61;-5776,21;-1983,57;-342,49;-463,0;-181,0;-2970,07
226;34;41039,42;12259,51;12532,29;6632,54;72463,76;41544,37;13318,67;12203,51;6489,81;73556,36;41166,05;12857,2;12042,33;6189,78;72255,36;41413,8;14061,23;12646,79;6615,5;74737,32;43594,71;14176,86;13116,83;6777,34;77665,73;5,86;13,52;4,46;2,14;6,7;4,7;6,05;6,96;4,24;5,29;5,57;9,31;8,19;8,67;6,97;5,0;0,82;3,58;2,39;3,77;-2555,29;-1917,35;-584,54;-144,8;-5201,97;-2050,34;-858,19;-913,32;-287,53;-4109,37;-2428,66;-1319,66;-1074,5;-587,56;-5410,37;-2180,91;-115,63;-470,04;-161,84;-2928,41
227;35;41098,46;12275,27;12441,39;6575,8;72390,92;41659,23;13385,44;12140,36;6439,8;73624,83;41329,27;12926,13;12058,66;6148,01;72462,07;41660,25;14268,8;12287,42;6544,93;74761,4;43729,64;14285,58;12931,12;6689,88;77636,23;6,02;14,07;3,79;1,71;6,76;4,73;6,3;6,12;3,74;5,17;5,49;9,52;6,75;8,1;6,66;4,73;0,12;4,98;2,17;3,7;-2631,18;-2010,31;-489,73;-114,08;-5245,31;-2070,41;-900,14;-790,76;-250,08;-4011,4;-2400,37;-1359,45;-872,46;-541,87;-5174,16;-2069,39;-16,78;-643,7;-144,95;-2874,83
228;36;41502,19;12344,17;12518,59;6531,36;72896,31;41889,65;13355,66;12271,23;6415,96;73932,5;41666,12;12907,43;12312,53;6160,43;73046,51;42530,75;14143,69;12888,25;6502,48;76065,17;43874,88;14466,6;12935,17;6637,29;77913,94;5,41;14,67;3,22;1,6;6,44;4,52;7,68;5,13;3,33;5,11;5,03;10,78;4,81;7,18;6,25;3,06;2,23;0,36;2,03;2,37;-2372,68;-2122,43;-416,58;-105,93;-5017,63;-1985,22;-1110,94;-663,94;-221,33;-3981,44;-2208,75;-1559,17;-622,64;-476,86;-4867,43;-1344,12;-322,91;-46,92;-134,81;-1848,77
229;37;42519,98;12526,13;12848,82;6519,47;74414,4;42423,49;13219,22;12739,33;6455,34;74837,38;42334,02;12830,08;12928,28;6267,02;74359,4;42962,25;13782,42;13660,78;6586,93;76992,38;44040,99;14594,3;13392,18;6652,79;78680,26;3,45;14,17;4,06;2,0;5,42;3,67;9,42;4,87;2,97;4,88;3,88;12,09;3,46;5,8;5,49;2,45;5,56;2,01;0,99;2,15;-1521,01;-2068,17;-543,36;-133,32;-4265,86;-1617,5;-1375,08;-652,85;-197,45;-3842,88;-1706,97;-1764,22;-463,9;-385,77;-4320,86;-1078,74;-811,88;268,6;-65,86;-1687,88
230;38;43580,23;12799,29;13227,06;6566,62;76173,2;43358,41;13194,3;13251,14;6566,65;76370,5;43405,49;12872,9;13536,81;6442,57;76257,77;44552,67;14603,97;14063,54;6962,72;80182,9;44655,43;14698,68;13943,62;6750,4;80048,13;2,41;12,92;5,14;2,72;4,84;2,9;10,23;4,97;2,72;4,59;2,8;12,42;2,92;4,56;4,74;0,23;0,64;0,86;3,15;0,17;-1075,2;-1899,39;-716,56;-183,78;-3874,93;-1297,02;-1504,38;-692,48;-183,75;-3677,63;-1249,94;-1825,78;-406,81;-307,83;-3790,36;-102,76;-94,71;119,92;212,32;134,77
231;39;44097,64;13104,69;13437,41;6682,43;77322,17;44630,14;13460,72;13496,71;6734,67;78322,24;44790,1;13175,16;13769,96;6644,95;78380,17;45456,25;14915,53;13974,31;7101,9;81447,99;45982,93;14846,7;14191,46;6919,82;81940,92;4,1;11,73;5,31;3,43;5,64;2,94;9,34;4,9;2,68;4,42;2,59;11,26;2,97;3,97;4,35;1,15;0,46;1,53;2,63;0,6;-1885,29;-1742,01;-754,05;-237,39;-4618,75;-1352,79;-1385,98;-694,75;-185,15;-3618,68;-1192,83;-1671,54;-421,5;-274,87;-3560,75;-526,68;68,83;-217,15;182,08;-492,93
232;40;44272,84;13316,86;13510,35;6802,78;77902,83;45617,05;13816,54;13537,46;6876,74;79847,79;45830,35;13568,26;13756,8;6829,46;79984,87;46154,12;14992,01;13949,7;7165,89;82261,72;47220,48;15097,62;14201,23;7072,83;83592,16;6,24;11,79;4,86;3,82;6,81;3,4;8,49;4,67;2,77;4,48;2,94;10,13;3,13;3,44;4,32;2,26;0,7;1,77;1,32;1,59;-2947,64;-1780,76;-690,88;-270,05;-5689,33;-1603,43;-1281,08;-663,77;-196,09;-3744,37;-1390,13;-1529,36;-444,43;-243,37;-3607,29;-1066,36;-105,61;-251,53;93,06;-1330,44
233;41;44385,91;13333,84;13531,61;6866,07;78117,43;45750,42;14017,95;13512,28;6922,89;80203,54;45942,36;13844,66;13714,95;6959,24;80461,21;45642,75;15215,26;13912,83;7179,07;81949,91;47552,15;15448,47;14139,63;7132,41;84272,65;6,66;13,69;4,3;3,73;7,3;3,79;9,26;4,44;2,94;4,83;3,39;10,38;3,0;2,43;4,52;4,02;1,51;1,6;0,65;2,76;-3166,24;-2114,63;-608,02;-266,34;-6155,22;-1801,73;-1430,52;-627,35;-209,52;-4069,11;-1609,79;-1603,81;-424,68;-173,17;-3811,44;-1909,4;-233,21;-226,8;46,66;-2322,74
234;42;44248,7;13214,18;13561,61;6894,53;77919,02;45230,58;14035,4;13498,92;6921,2;79686,1;45403,67;13948,99;13718,99;7031,33;80102,98;44333,43;15000,81;13793,51;7182,35;80310,1;47178,09;15655,13;14114,4;7144,35;84091,97;6,21;15,59;3,92;3,5;7,34;4,13;10,35;4,36;3,12;5,24;3,76;10,9;2,8;1,58;4,74;6,03;4,18;2,27;0,53;4,5;-2929,39;-2440,95;-552,79;-249,82;-6172,95;-1947,51;-1619,73;-615,48;-223,15;-4405,87;-1774,42;-1706,14;-395,41;-113,02;-3988,99;-2844,66;-654,32;-320,89;38,0;-3781,87
235;43;43657,27;13038,57;13633,73;6923,62;77253,19;44401,78;13899,86;13538,87;6933,2;78773,71;44625,94;13876,9;13787,16;7056,03;79346,03;43199,69;14774,66;13875,56;7179,57;79029,48;46505,84;15507,95;14180,8;7170,82;83365,41;6,13;15,92;3,86;3,45;7,33;4,52;10,37;4,53;3,31;5,51;4,04;10,52;2,78;1,6;4,82;7,11;4,73;2,15;0,12;5,2;-2848,57;-2469,38;-547,07;-247,2;-6112,22;-2104,06;-1608,09;-641,93;-237,62;-4591,7;-1879,9;-1631,05;-393,64;-114,79;-4019,38;-3306,15;-733,29;-305,24;8,75;-4335,93
236;44;42812,7;12815,51;13698,6;6957,95;76284,76;43414,84;13669,9;13589,84;6956,1;77630,68;43695,92;13676,01;13855,46;7062,77;78290,16;43005,3;14515,92;13856,27;7201,71;78579,2;45756,37;15176,32;14243,06;7216,47;82392,21;6,43;15,56;3,82;3,58;7,41;5,12;9,93;4,59;3,61;5,78;4,5;9,89;2,72;2,13;4,98;6,01;4,35;2,72;0,2;4,63;-2943,67;-2360,81;-544,45;-258,52;-6107,45;-2341,53;-1506,42;-653,22;-260,37;-4761,53;-2060,45;-1500,31;-387,6;-153,7;-4102,05;-2751,07;-660,4;-386,78;-14,76;-3813,01
237;45;41962,88;12541,82;13704,27;6994,71;75203,68;42359,76;13402,51;13603,49;6974,86;76340,62;42630,47;13402,52;13860,45;7078,71;76972,15;41673,12;14135,15;13834,64;7230,24;76873,15;45057,8;14870,82;14204,18;7270,39;81403,2;6,87;15,66;3,52;3,79;7,62;5,99;9,87;4,23;4,06;6,22;5,39;9,87;2,42;2,64;5,44;7,51;4,95;2,6;0,55;5,56;-3094,92;-2329,0;-499,91;-275,68;-6199,52;-2698,04;-1468,31;-600,69;-295,53;-5062,58;-2427,33;-1468,3;-343,73;-191,68;-4431,05;-3384,68;-735,67;-369,54;-40,15;-4530,05
238;46;41137,67;12239,65;13671,28;7032,53;74081,13;41276,83;13120,65;13591,03;6989,64;74978,15;41491,65;13094,93;13823,21;7102,78;75512,57;40734,58;13820,7;13746,21;7204,74;75506,23;44353,38;14587,92;14113,56;7316,62;80371,47;7,25;16,1;3,13;3,88;7,83;6,94;10,06;3,7;4,47;6,71;6,45;10,23;2,06;2,92;6,05;8,16;5,26;2,6;1,53;6,05;-3215,71;-2348,27;-442,28;-284,09;-6290,34;-3076,55;-1467,27;-522,53;-326,98;-5393,32;-2861,73;-1492,99;-290,35;-213,84;-4858,9;-3618,8;-767,22;-367,35;-111,88;-4865,24
239;47;40312,46;11937,47;13638,3;7070,35;72958,58;40193,9;12838,79;13578,57;7004,42;73615,68;40352,83;12787,34;13785,97;7126,85;74052,99;39320,82;13480,69;13660,99;7132,97;73595,47;43569,07;14282,22;14033,13;7339,54;79223,96;7,47;16,42;2,81;3,67;7,91;7,75;10,11;3,24;4,57;7,08;7,38;10,47;1,76;2,9;6,53;9,75;5,61;2,65;2,81;7,1;-3256,61;-2344,75;-394,83;-269,19;-6265,38;-3375,17;-1443,43;-454,56;-335,12;-5608,28;-3216,24;-1494,88;-247,16;-212,69;-5170,97;-4248,25;-801,53;-372,14;-206,57;-5628,49
240;0;38504,24;11825,63;13335,36;6989,28;70654,51;39515,97;12205,74;13466,12;7094,52;72282,35;39726,15;12050,22;13527,25;7060,58;72364,2;38353,44;13225,83;13511,37;7113,14;72203,78;42746,67;13955,27;13928,88;7329,84;77960,67;9,92;15,26;4,26;4,65;9,37;7,56;12,54;3,32;3,21;7,28;7,07;13,65;2,88;3,67;7,18;10,28;5,23;3,0;2,96;7,38;-4242,43;-2129,64;-593,52;-340,56;-7306,16;-3230,7;-1749,53;-462,76;-235,32;-5678,32;-3020,52;-1905,05;-401,63;-269,26;-5596,47;-4393,23;-729,44;-417,51;-216,7;-5756,89
