;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
127;;48284,03;15530,76;14067,0;7288,81;85170,6;46985,01;14620,7;13726,91;6938,55;82271,17;46003,8;14691,46;13151,33;6810,66;80657,25;49560,43;14881,58;14702,83;7102,08;86246,92;48871,71;16266,4;14477,33;7539,94;87155,39;1,2;4,52;2,83;3,33;2,28;3,86;10,12;5,18;7,98;5,6;5,87;9,68;9,16;9,67;7,46;1,41;8,51;1,56;5,81;1,04;-587,68;-735,64;-410,33;-251,13;-1984,79;-1886,7;-1645,7;-750,42;-601,39;-4884,22;-2867,91;-1574,94;-1326,0;-729,28;-6498,14;688,72;-1384,82;225,5;-437,86;-908,47
128;;48236,69;15502,44;14014,78;7277,95;85031,86;46996,26;14636,17;13674,81;6935,26;82242,5;46071,41;14742,58;13200,94;6849,18;80864,11;49511,92;14809,82;14562,37;7067,62;85951,73;48783,87;16111,54;14423,37;7515,91;86834,69;1,12;3,78;2,83;3,17;2,08;3,66;9,16;5,19;7,73;5,29;5,56;8,5;8,48;8,87;6,88;1,49;8,08;0,96;5,96;1,02;-547,18;-609,1;-408,59;-237,96;-1802,83;-1787,61;-1475,37;-748,56;-580,65;-4592,19;-2712,46;-1368,96;-1222,43;-666,73;-5970,58;728,05;-1301,72;139,0;-448,29;-882,96
129;;48132,62;15461,2;13836,38;7228,83;84659,03;46854,13;14684,91;13586,87;6900,17;82026,08;46051,63;14805,35;13174,11;6830,55;80861,64;48922,01;14802,85;14354,98;6956,2;85036,04;48511,23;15969,87;14331,28;7463,12;86275,51;0,78;3,19;3,45;3,14;1,87;3,42;8,05;5,19;7,54;4,93;5,07;7,29;8,07;8,48;6,28;0,85;7,31;0,17;6,79;1,44;-378,61;-508,67;-494,9;-234,29;-1616,48;-1657,1;-1284,96;-744,41;-562,95;-4249,43;-2459,6;-1164,52;-1157,17;-632,57;-5413,87;410,78;-1167,02;23,7;-506,92;-1239,47
130;;47681,09;15336,92;13565,64;7149,0;83732,65;46464,64;14694,04;13365,5;6833,55;81357,73;45792,93;14812,01;13025,83;6770,07;80400,84;48170,03;14460,63;13985,56;6888,15;83504,37;47997,0;15834,27;14074,63;7389,06;85294,95;0,66;3,14;3,62;3,25;1,83;3,19;7,2;5,04;7,52;4,62;4,59;6,46;7,45;8,38;5,74;0,36;8,68;0,63;6,78;2,1;-315,91;-497,35;-508,99;-240,06;-1562,3;-1532,36;-1140,23;-709,13;-555,51;-3937,22;-2204,07;-1022,26;-1048,8;-618,99;-4894,11;173,03;-1373,64;-89,07;-500,91;-1790,58
131;;46682,23;15061,96;13264,33;7045,65;82054,17;45788,56;14580,07;12967,85;6737,03;80073,51;45197,7;14682,7;12764,61;6688,83;79333,84;47115,67;14188,75;13415,56;6769,14;81489,12;47226,64;15658,89;13606,77;7298,49;83790,79;1,15;3,81;2,52;3,46;2,07;3,05;6,89;4,7;7,69;4,44;4,3;6,23;6,19;8,35;5,32;0,23;9,39;1,41;7,25;2,75;-544,41;-596,93;-342,44;-252,84;-1736,62;-1438,08;-1078,82;-638,92;-561,46;-3717,28;-2028,94;-976,19;-842,16;-609,66;-4456,95;-110,97;-1470,14;-191,21;-529,35;-2301,67
132;;45620,36;14671,38;13059,85;6927,3;80278,89;45051,17;14324,16;12689,89;6630,14;78695,36;44539,96;14393,18;12634,77;6606,72;78174,63;46321,12;13846,95;13306,55;6657,35;80131,97;46387,84;15356,34;13339,93;7186,17;82270,28;1,65;4,46;2,1;3,6;2,42;2,88;6,72;4,87;7,74;4,35;3,98;6,27;5,29;8,06;4,98;0,14;9,83;0,25;7,36;2,6;-767,48;-684,96;-280,08;-258,87;-1991,39;-1336,67;-1032,18;-650,04;-556,03;-3574,92;-1847,88;-963,16;-705,16;-579,45;-4095,65;-66,72;-1509,39;-33,38;-528,82;-2138,31
133;;45045,03;14252,21;13054,58;6813,74;79165,56;44569,33;13971,9;12793,08;6543,67;77877,98;44181,19;13990,24;12834,16;6545,78;77551,37;45541,25;12695,49;13533,01;6506,06;78275,81;45766,61;14904,42;13622,65;7062,19;81355,86;1,58;4,38;4,17;3,52;2,69;2,62;6,26;6,09;7,34;4,27;3,46;6,13;5,79;7,31;4,68;0,49;14,82;0,66;7,87;3,79;-721,58;-652,21;-568,07;-248,45;-2190,3;-1197,28;-932,52;-829,57;-518,52;-3477,88;-1585,42;-914,18;-788,49;-516,41;-3804,49;-225,36;-2208,93;-89,64;-556,13;-3080,05
134;;45082,41;13996,64;13185,17;6768,72;79032,94;44761,62;13761,88;13062,05;6535,7;78121,25;44460,99;13749,07;13139,08;6538,06;77887,2;46336,58;12587,02;13818,63;6731,27;79473,5;45840,06;14583,15;14089,8;7008,23;81521,23;1,65;4,02;6,42;3,42;3,05;2,35;5,63;7,29;6,74;4,17;3,01;5,72;6,75;6,71;4,46;1,08;13,69;1,92;3,95;2,51;-757,64;-586,51;-904,63;-239,51;-2488,29;-1078,43;-821,27;-1027,75;-472,53;-3399,98;-1379,07;-834,08;-950,72;-470,17;-3634,03;496,53;-1996,13;-271,17;-276,96;-2047,73
135;;45670,09;14043,89;13348,55;6837,23;79899,76;45820,61;13883,63;13224,07;6640,52;79568,83;45501,05;13891,18;13290,43;6606,24;79288,9;48402,01;13275,15;14227,89;6870,9;82775,95;46855,15;14646,74;14311,52;7087,29;82900,7;2,53;4,12;6,73;3,53;3,62;2,21;5,21;7,6;6,3;4,02;2,89;5,16;7,13;6,79;4,36;3,3;9,36;0,58;3,05;0,15;-1185,06;-602,85;-962,97;-250,06;-3000,94;-1034,54;-763,11;-1087,45;-446,77;-3331,87;-1354,1;-755,56;-1021,09;-481,05;-3611,8;1546,86;-1371,59;-83,63;-216,39;-124,75
136;;46414,79;14215,96;13448,76;6945,42;81024,93;46933,0;14137,61;13253,7;6770,07;81094,38;46573,3;14194,86;13309,26;6725,66;80803,08;48866,43;13481,72;14286,23;6920,81;83555,19;47947,16;14943,78;14312,7;7216,06;84419,7;3,2;4,87;6,04;3,75;4,02;2,12;5,39;7,4;6,18;3,94;2,87;5,01;7,01;6,8;4,28;1,92;9,78;0,18;4,09;1,02;-1532,37;-727,82;-863,94;-270,64;-3394,77;-1014,16;-806,17;-1059,0;-445,99;-3325,32;-1373,86;-748,92;-1003,44;-490,4;-3616,62;919,27;-1462,06;-26,47;-295,25;-864,51
137;;46921,51;14307,07;13439,09;7013,3;81680,97;47289,95;14284,1;13211,25;6835,39;81620,69;46963,34;14392,63;13292,21;6859,48;81507,66;48123,14;13339,4;13971,14;6953,52;82387,2;48248,43;15244,79;14236,93;7302,96;85033,12;2,75;6,15;5,6;3,97;3,94;1,99;6,3;7,2;6,4;4,01;2,66;5,59;6,64;6,07;4,15;0,26;12,5;1,87;4,78;3,11;-1326,92;-937,72;-797,84;-289,66;-3352,15;-958,48;-960,69;-1025,68;-467,57;-3412,43;-1285,09;-852,16;-944,72;-443,48;-3525,46;-125,29;-1905,39;-265,79;-349,44;-2645,92
138;;47119,41;14317,57;13463,09;7055,09;81955,16;47106,43;14311,91;13252,73;6866,27;81537,34;46861,31;14477,16;13358,3;6969,64;81666,41;47824,35;13047,34;13993,94;6985,9;81851,53;47991,41;15413,57;14247,83;7369,58;85022,39;1,82;7,11;5,51;4,27;3,61;1,84;7,15;6,98;6,83;4,1;2,35;6,08;6,24;5,43;3,95;0,35;15,35;1,78;5,21;3,73;-872,0;-1096,0;-784,74;-314,49;-3067,23;-884,98;-1101,66;-995,1;-503,31;-3485,05;-1130,1;-936,41;-889,53;-399,94;-3355,98;-167,06;-2366,23;-253,89;-383,68;-3170,86
139;;47014,83;14285,14;13646,94;7101,01;82047,92;46755,45;14259,62;13489,09;6910,9;81415,06;46589,1;14491,04;13579,38;7031,74;81691,26;46879,63;13150,37;14329,29;7045,46;81404,75;47586,73;15375,09;14447,28;7452,8;84861,9;1,2;7,09;5,54;4,72;3,32;1,75;7,26;6,63;7,27;4,06;2,1;5,75;6,01;5,65;3,74;1,49;14,47;0,82;5,47;4,07;-571,9;-1089,95;-800,34;-351,79;-2813,98;-831,28;-1115,47;-958,19;-541,9;-3446,84;-997,63;-884,05;-867,9;-421,06;-3170,64;-707,1;-2224,72;-117,99;-407,34;-3457,15
140;;46598,75;14190,58;13857,31;7151,09;81797,73;46218,39;14136,41;13755,44;6972,33;81082,57;46091,22;14416,43;13816,39;7077,34;81401,38;46603,9;13247,98;14524,93;7107,07;81483,88;47057,82;15205,65;14670,24;7537,51;84471,23;0,98;6,68;5,54;5,13;3,16;1,78;7,03;6,24;7,5;4,01;2,05;5,19;5,82;6,11;3,63;0,96;12,87;0,99;5,71;3,54;-459,07;-1015,07;-812,93;-386,42;-2673,5;-839,43;-1069,24;-914,8;-565,18;-3388,66;-966,6;-789,22;-853,85;-460,17;-3069,85;-453,92;-1957,67;-145,31;-430,44;-2987,35
141;;45887,47;14014,0;13943,33;7199,3;81044,1;45423,39;13949,56;13873,89;7043,0;80289,84;45274,11;14236,0;13924,17;7141,94;80576,22;45012,18;13009,16;14645,34;7077,23;79743,91;46350,81;14994,48;14737,87;7601,98;83685,14;1,0;6,54;5,39;5,3;3,16;2,0;6,97;5,86;7,35;4,06;2,32;5,06;5,52;6,05;3,72;2,89;13,24;0,63;6,9;4,71;-463,34;-980,48;-794,54;-402,68;-2641,04;-927,42;-1044,92;-863,98;-558,98;-3395,3;-1076,7;-758,48;-813,7;-460,04;-3108,92;-1338,63;-1985,32;-92,53;-524,75;-3941,23
142;;45014,01;13789,64;13943,49;7245,81;79992,95;44477,11;13728,15;13890,41;7117,95;79213,62;44269,26;13994,86;13944,01;7221,04;79429,17;44041,01;12788,11;14673,03;7059,3;78561,45;45489,94;14731,12;14683,17;7649,97;82554,19;1,05;6,39;5,04;5,28;3,1;2,23;6,81;5,4;6,95;4,05;2,68;5,0;5,03;5,61;3,79;3,19;13,19;0,07;7,72;4,84;-475,93;-941,48;-739,68;-404,16;-2561,24;-1012,83;-1002,97;-792,76;-532,02;-3340,57;-1220,68;-736,26;-739,16;-428,93;-3125,02;-1448,93;-1943,01;-10,14;-590,67;-3992,74
143;;44140,55;13565,29;13943,64;7292,32;78941,8;43530,83;13506,75;13906,93;7192,9;78137,41;43264,4;13753,72;13963,86;7300,15;78282,13;42803,53;12699,99;14586,49;7094,68;77184,69;44522,03;14392,24;14577,72;7686,93;81178,91;0,86;5,75;4,35;5,13;2,76;2,23;6,15;4,6;6,43;3,75;2,82;4,44;4,21;5,03;3,57;3,86;11,76;0,06;7,7;4,92;-381,48;-826,95;-634,08;-394,61;-2237,11;-991,2;-885,49;-670,79;-494,03;-3041,5;-1257,63;-638,52;-613,86;-386,78;-2896,78;-1718,5;-1692,25;8,77;-592,25;-3994,22
144;;42952,57;12735,48;13603,69;7250,33;76542,07;43110,02;12547,49;13528,72;7141,59;76327,82;43198,78;12826,54;13640,58;7350,08;77015,98;42074,19;12251,23;14418,35;7119,53;75863,3;43506,27;14002,73;14435,6;7699,53;79644,13;1,27;9,05;5,76;5,83;3,89;0,91;10,39;6,28;7,25;4,16;0,71;8,4;5,51;4,54;3,3;3,29;12,51;0,12;7,53;4,75;-553,7;-1267,25;-831,91;-449,2;-3102,06;-396,25;-1455,24;-906,88;-557,94;-3316,31;-307,49;-1176,19;-795,02;-349,45;-2628,15;-1432,08;-1751,5;-17,25;-580,0;-3780,83
145;;41704,74;12265,13;13414,91;7211,05;74595,83;41847,51;12111,99;13359,55;7116,98;74436,03;41944,62;12299,1;13433,9;7309,48;74987,1;42492,85;11513,24;14156,0;7142,16;75304,25;42503,67;13595,77;14261,68;7674,13;78035,24;1,88;9,79;5,94;6,03;4,41;1,54;10,91;6,33;7,26;4,61;1,32;9,54;5,8;4,75;3,91;0,03;15,32;0,74;6,93;3,5;-798,93;-1330,64;-846,77;-463,08;-3439,41;-656,16;-1483,78;-902,13;-557,15;-3599,21;-559,05;-1296,67;-827,78;-364,65;-3048,14;-10,82;-2082,53;-105,68;-531,97;-2730,99
146;;40522,4;11830,24;13213,08;7166,1;72731,82;40661,86;11702,39;13178,52;7090,49;72633,26;40736,67;11825,11;13245,95;7260,76;73068,49;41844,98;11061,34;13910,03;7204,65;74021,0;41570,06;13189,41;14081,52;7614,6;76455,59;2,52;10,31;6,17;5,89;4,87;2,18;11,27;6,41;6,88;5,0;2,0;10,34;5,93;4,65;4,43;0,66;16,13;1,22;5,38;3,18;-1047,66;-1359,17;-868,44;-448,5;-3723,77;-908,2;-1487,02;-903,0;-524,11;-3822,33;-833,39;-1364,3;-835,57;-353,84;-3387,1;274,92;-2128,07;-171,49;-409,95;-2434,59
147;;39461,97;11457,3;12993,26;7111,74;71024,27;39616,8;11341,35;12983,35;7059,7;71001,2;39622,67;11443,67;13087,8;7198,64;71352,78;40567,98;10937,91;13616,8;7096,45;72219,14;40743,51;12797,57;13917,51;7534,09;74992,68;3,15;10,47;6,64;5,61;5,29;2,77;11,38;6,71;6,3;5,32;2,75;10,58;5,96;4,45;4,85;0,43;14,53;2,16;5,81;3,7;-1281,54;-1340,27;-924,25;-422,35;-3968,41;-1126,71;-1456,22;-934,16;-474,39;-3991,48;-1120,84;-1353,9;-829,71;-335,45;-3639,9;-175,53;-1859,66;-300,71;-437,64;-2773,54
148;;38543,54;11136,97;12782,92;7052,05;69515,48;38723,5;11038,37;12810,04;7019,95;69591,86;38656,56;11136,46;12939,86;7129,3;69862,18;39862,44;10563,56;13410,62;7039,5;70876,12;39996,1;12432,59;13758,59;7465,46;73652,74;3,63;10,42;7,09;5,54;5,62;3,18;11,21;6,89;5,97;5,51;3,35;10,43;5,95;4,5;5,15;0,33;15,03;2,53;5,71;3,77;-1452,56;-1295,62;-975,67;-413,41;-4137,26;-1272,6;-1394,22;-948,55;-445,51;-4060,88;-1339,54;-1296,13;-818,73;-336,16;-3790,56;-133,66;-1869,03;-347,97;-425,96;-2776,62
149;;37775,94;10857,19;12608,59;6991,82;68233,54;37979,4;10796,37;12687,83;6967,07;68430,67;37879,36;10878,37;12783,67;7060,18;68601,58;39120,56;10373,5;13287,61;6970,34;69752,01;39295,11;12105,4;13591,91;7433,36;72425,78;3,87;10,31;7,23;5,94;5,79;3,35;10,81;6,65;6,27;5,52;3,6;10,14;5,95;5,02;5,28;0,44;14,31;2,24;6,23;3,69;-1519,17;-1248,21;-983,32;-441,54;-4192,24;-1315,71;-1309,03;-904,08;-466,29;-3995,11;-1415,75;-1227,03;-808,24;-373,18;-3824,2;-174,55;-1731,9;-304,3;-463,02;-2673,77
150;;37159,2;10630,89;12460,67;6931,15;67181,91;37379,39;10604,8;12580,41;6901,2;67465,8;37274,3;10674,52;12636,02;6992,24;67577,08;38549,43;10189,6;13184,38;6910,01;68833,42;38654,55;11822,9;13430,86;7409,94;71318,25;3,87;10,08;7,22;6,46;5,8;3,3;10,3;6,33;6,87;5,4;3,57;9,71;5,92;5,64;5,25;0,27;13,81;1,84;6,75;3,48;-1495,35;-1192,01;-970,19;-478,79;-4136,34;-1275,16;-1218,1;-850,45;-508,74;-3852,45;-1380,25;-1148,38;-794,84;-417,7;-3741,17;-105,12;-1633,3;-246,48;-499,93;-2484,83
151;;36690,59;10469,82;12328,44;6868,57;66357,42;36921,05;10452,45;12453,08;6826,49;66653,07;36818,89;10532,82;12518,85;6924,48;66795,04;38198,21;9997,17;13114,89;6863,07;68173,34;38105,05;11595,35;13297,29;7362,48;70360,17;3,71;9,71;7,29;6,71;5,69;3,11;9,86;6,35;7,28;5,27;3,38;9,16;5,85;5,95;5,07;0,24;13,78;1,37;6,78;3,11;-1414,46;-1125,53;-968,85;-493,91;-4002,75;-1184,0;-1142,9;-844,21;-535,99;-3707,1;-1286,16;-1062,53;-778,44;-438,0;-3565,13;93,16;-1598,18;-182,4;-499,41;-2186,83
152;;36365,35;10356,22;12232,87;6801,16;65755,6;36615,19;10338,81;12342,8;6759,06;66055,86;36525,66;10442,22;12439,52;6854,39;66261,79;37977,42;9781,61;13024,77;6827,58;67611,38;37697,11;11450,53;13220,59;7291,19;69659,42;3,53;9,56;7,47;6,72;5,6;2,87;9,71;6,64;7,3;5,17;3,11;8,81;5,91;5,99;4,88;0,74;14,58;1,48;6,36;2,94;-1331,76;-1094,31;-987,72;-490,03;-3903,82;-1081,92;-1111,72;-877,79;-532,13;-3603,56;-1171,45;-1008,31;-781,07;-436,8;-3397,63;280,31;-1668,92;-195,82;-463,61;-2048,04
153;;36170,93;10270,33;12180,78;6729,77;65351,81;36451,19;10266,93;12274,14;6712,94;65705,2;36387,77;10388,74;12381,58;6782,41;65940,5;37912,41;9421,3;12910,95;6767,59;67012,25;37451,3;11395,89;13195,31;7210,33;69252,83;3,42;9,88;7,69;6,66;5,63;2,67;9,91;6,98;6,9;5,12;2,84;8,84;6,17;5,93;4,78;1,23;17,33;2,16;6,14;3,24;-1280,37;-1125,56;-1014,53;-480,56;-3901,02;-1000,11;-1128,96;-921,17;-497,39;-3547,63;-1063,53;-1007,15;-813,73;-427,92;-3312,33;461,11;-1974,59;-284,36;-442,74;-2240,58
154;;36065,8;10214,02;12090,88;6671,58;65042,28;36319,48;10243,51;12150,11;6681,91;65395,01;36286,04;10365,42;12248,0;6722,1;65621,56;37718,28;9513,49;12589,56;6716,32;66537,65;37248,64;11340,06;13069,07;7157,4;68815,18;3,18;9,93;7,48;6,79;5,48;2,49;9,67;7,03;6,64;4,97;2,58;8,59;6,28;6,08;4,64;1,26;16,11;3,67;6,16;3,31;-1182,84;-1126,04;-978,19;-485,82;-3772,9;-929,16;-1096,55;-918,96;-475,49;-3420,17;-962,6;-974,64;-821,07;-435,3;-3193,62;469,64;-1826,57;-479,51;-441,08;-2277,53
155;;35995,14;10187,58;11884,43;6635,14;64702,29;36112,35;10262,26;11882,46;6649,92;64906,99;36107,39;10363,78;11959,62;6679,63;65110,42;37524,09;9374,66;12022,55;6654,71;65576,01;36976,3;11210,92;12719,65;7145,62;68052,49;2,65;9,13;6,57;7,14;4,92;2,34;8,46;6,58;6,94;4,62;2,35;7,56;5,98;6,52;4,32;1,48;16,38;5,48;6,87;3,64;-981,16;-1023,34;-835,22;-510,48;-3350,2;-863,95;-948,66;-837,19;-495,7;-3145,5;-868,91;-847,14;-760,03;-465,99;-2942,07;547,79;-1836,26;-697,1;-490,91;-2476,48
156;;35879,87;10163,46;11581,34;6577,96;64202,63;35828,4;10261,27;11539,23;6581,85;64210,75;35875,59;10361,96;11589,28;6618,41;64445,24;37580,87;9758,49;11689,25;6625,98;65654,59;36685,59;11112,01;12292,35;7067,89;67157,84;2,2;8,54;5,78;6,93;4,4;2,34;7,66;6,13;6,88;4,39;2,21;6,75;5,72;6,36;4,04;2,44;12,18;4,91;6,25;2,24;-805,72;-948,55;-711,01;-489,93;-2955,21;-857,19;-850,74;-753,12;-486,04;-2947,09;-810,0;-750,05;-703,07;-449,48;-2712,6;895,28;-1353,52;-603,1;-441,91;-1503,25
157;;35707,71;10129,97;11246,77;6463,22;63547,67;35555,27;10212,61;11227,18;6455,27;63450,33;35693,21;10360,42;11244,43;6505,03;63803,09;37423,67;9786,92;11572,38;6431,71;65214,68;36485,4;11164,17;11973,0;6841,91;66464,48;2,13;9,26;6,07;5,53;4,39;2,55;8,52;6,23;5,65;4,53;2,17;7,2;6,09;4,92;4,0;2,57;12,34;3,35;6,0;1,88;-777,69;-1034,2;-726,23;-378,69;-2916,81;-930,13;-951,56;-745,82;-386,64;-3014,15;-792,19;-803,75;-728,57;-336,88;-2661,39;938,27;-1377,25;-400,62;-410,2;-1249,8
158;;35757,96;10166,69;11028,24;6327,79;63280,68;35630,3;10279,85;11051,62;6317,42;63279,19;35841,1;10462,02;11019,02;6361,69;63683,83;37009,59;9884,96;11650,46;6167,61;64712,62;36550,79;11381,69;11841,99;6604,91;66379,38;2,17;10,68;6,87;4,2;4,67;2,52;9,68;6,67;4,35;4,67;1,94;8,08;6,95;3,68;4,06;1,26;13,15;1,62;6,62;2,51;-792,83;-1215,0;-813,75;-277,12;-3098,7;-920,49;-1101,84;-790,37;-287,49;-3100,19;-709,69;-919,67;-822,97;-243,22;-2695,55;458,8;-1496,73;-191,53;-437,3;-1666,76
159;;36287,25;10347,87;11047,47;6220,41;63903,0;36315,54;10601,52;11080,4;6222,16;64219,62;36527,89;10751,2;10972,56;6223,08;64474,73;38094,23;10268,02;11954,48;6129,7;66446,43;37014,36;11731,67;11926,43;6506,04;67178,5;1,96;11,8;7,37;4,39;4,88;1,89;9,63;7,09;4,36;4,4;1,31;8,36;8,0;4,35;4,02;2,92;12,48;0,24;5,78;1,09;-727,11;-1383,8;-878,96;-285,63;-3275,5;-698,82;-1130,15;-846,03;-283,88;-2958,88;-486,47;-980,47;-953,87;-282,96;-2703,77;1079,87;-1463,65;28,05;-376,34;-732,07
160;;37170,08;10635,23;11240,51;6163,51;65209,33;37322,3;11024,74;11232,86;6179,99;65759,89;37494,93;11136,27;11040,14;6118,32;65789,66;39166,09;10517,44;12219,59;6203,03;68106,15;37772,49;12098,99;12145,88;6522,6;68539,96;1,59;12,1;7,45;5,51;4,86;1,19;8,88;7,52;5,25;4,06;0,73;7,96;9,1;6,2;4,01;3,69;13,07;0,61;4,9;0,63;-602,41;-1463,76;-905,38;-359,09;-3330,63;-450,19;-1074,25;-913,02;-342,61;-2780,07;-277,56;-962,72;-1105,75;-404,28;-2750,3;1393,6;-1581,55;73,7;-319,57;-433,81
161;;38198,75;10963,08;11502,56;6165,4;66829,79;38297,77;11366,29;11405,28;6185,37;67254,71;38429,14;11492,84;11133,45;6066,92;67122,35;40099,15;11052,82;12478,12;6314,24;69944,33;38669,09;12381,85;12401,09;6594,3;70046,33;1,22;11,46;7,25;6,5;4,59;0,96;8,2;8,03;6,2;3,99;0,62;7,18;10,22;8,0;4,17;3,7;10,73;0,62;4,25;0,15;-470,34;-1418,77;-898,53;-428,9;-3216,54;-371,32;-1015,56;-995,81;-408,93;-2791,62;-239,95;-889,01;-1267,64;-527,38;-2923,98;1430,06;-1329,03;77,03;-280,06;-102,0
162;;39219,02;11268,62;11751,3;6204,33;68443,27;39183,43;11613,3;11550,1;6212,02;68558,85;39266,98;11741,83;11194,8;6055,65;68259,26;41082,43;11164,83;12666,12;6339,12;71252,5;39574,12;12614,1;12625,07;6682,25;71495,54;0,9;10,67;6,92;7,15;4,27;0,99;7,93;8,51;7,04;4,11;0,78;6,92;11,33;9,38;4,53;3,81;11,49;0,33;5,13;0,34;-355,1;-1345,48;-873,77;-477,92;-3052,27;-390,69;-1000,8;-1074,97;-470,23;-2936,69;-307,14;-872,27;-1430,27;-626,6;-3236,28;1508,31;-1449,27;41,05;-343,13;-243,04
163;;40113,8;11506,38;11932,43;6255,51;69808,12;39982,32;11796,0;11645,01;6234,37;69657,7;39997,66;11851,34;11193,37;6064,76;69107,13;41777,51;11375,37;12764,12;6465,09;72382,09;40399,35;12847,49;12783,99;6757,56;72788,4;0,71;10,44;6,66;7,43;4,09;1,03;8,18;8,91;7,74;4,3;0,99;7,75;12,44;10,25;5,06;3,41;11,46;0,16;4,33;0,56;-285,55;-1341,11;-851,56;-502,05;-2980,28;-417,03;-1051,49;-1138,98;-523,19;-3130,7;-401,69;-996,15;-1590,62;-692,8;-3681,27;1378,16;-1472,12;-19,87;-292,47;-406,31
164;;40861,32;11697,18;12081,44;6312,16;70952,1;40649,21;11946,67;11712,65;6250,67;70559,2;40571,59;11932,89;11175,31;6081,25;69761,04;42212,12;11604,62;12879,54;6519,74;73216,02;41197,62;13069,78;12944,18;6809,92;74021,5;0,82;10,5;6,67;7,31;4,15;1,33;8,59;9,51;8,21;4,68;1,52;8,7;13,67;10,7;5,76;2,46;11,21;0,5;4,26;1,09;-336,3;-1372,6;-862,74;-497,76;-3069,4;-548,41;-1123,11;-1231,53;-559,25;-3462,3;-626,03;-1136,89;-1768,87;-728,67;-4260,46;1014,5;-1465,16;-64,64;-290,18;-805,48
165;;41462,88;11873,9;12237,74;6369,42;71943,94;41141,4;12092,4;11781,83;6264,03;71279,66;40951,85;12093,64;11189,7;6095,07;70330,26;42614,07;11691,08;13031,71;6503,67;73840,53;42023,27;13268,68;13162,29;6835,71;75289,94;1,33;10,51;7,02;6,82;4,44;2,1;8,87;10,49;8,36;5,33;2,55;8,86;14,99;10,83;6,59;1,41;11,89;0,99;4,86;1,93;-560,39;-1394,78;-924,55;-466,29;-3346,0;-881,87;-1176,28;-1380,46;-571,68;-4010,28;-1071,42;-1175,04;-1972,59;-740,64;-4959,68;590,8;-1577,6;-130,58;-332,04;-1449,41
166;;41916,81;12051,28;12366,64;6412,19;72746,92;41474,27;12237,43;11861,27;6273,35;71846,32;41190,89;12279,76;11220,42;6101,05;70792,12;43044,52;11941,87;13104,48;6573,4;74664,27;42795,69;13495,81;13356,03;6839,46;76486,99;2,05;10,7;7,41;6,25;4,89;3,09;9,32;11,19;8,28;6,07;3,75;9,01;15,99;10,8;7,45;0,58;11,51;1,88;3,89;2,38;-878,88;-1444,53;-989,39;-427,27;-3740,07;-1321,42;-1258,38;-1494,76;-566,11;-4640,67;-1604,8;-1216,05;-2135,61;-738,41;-5694,87;248,83;-1553,94;-251,55;-266,06;-1822,72
167;;42218,06;12215,78;12427,13;6427,74;73288,71;41683,91;12362,42;11943,82;6275,78;72265,93;41350,33;12393,87;11239,3;6095,49;71078,99;43618,34;12250,45;13132,81;6618,53;75620,13;43415,13;13782,37;13435,05;6825,52;77458,07;2,76;11,37;7,5;5,83;5,38;3,99;10,3;11,1;8,05;6,7;4,76;10,07;16,34;10,7;8,24;0,47;11,12;2,25;3,03;2,37;-1197,07;-1566,59;-1007,92;-397,78;-4169,36;-1731,22;-1419,95;-1491,23;-549,74;-5192,14;-2064,8;-1388,5;-2195,75;-730,03;-6379,08;203,21;-1531,92;-302,24;-206,99;-1837,94
168;;42351,11;12258,92;12426,93;6422,85;73459,81;41831,0;12376,8;11978,95;6265,65;72452,4;41439,02;12325,27;11235,15;6075,72;71075,16;43832,88;12164,92;13098,67;6614,46;75710,93;43840,35;14013,94;13415,46;6789,4;78059,14;3,4;12,52;7,37;5,4;5,89;4,58;11,68;10,71;7,71;7,18;5,48;12,05;16,25;10,51;8,95;0,02;13,19;2,36;2,58;3,01;-1489,24;-1755,02;-988,53;-366,55;-4599,33;-2009,35;-1637,14;-1436,51;-523,75;-5606,74;-2401,33;-1688,67;-2180,31;-713,68;-6983,98;-7,47;-1849,02;-316,79;-174,94;-2348,21
